EVENT_ID;PAGE_URL;EVENT_TYPE;USER_ID;PRODUCT_ID;SESSION_ID;CREATED_AT;ORDER_ID
d0862e6c-fdf7-4e5f-af32-f7d2d9962c6c;https://greenary.com/shipping/f3ab84e6-dec5-43b4-9aa7-45b9988bff58;package_shipped;5faf7aa9-ca1a-44b6-bc00-5954bc39cc91;;dc881be8-fee9-4f48-bdf0-fd0435a8d4af;2021-11-02T18:13:09Z;f3ab84e6-dec5-43b4-9aa7-45b9988bff58
2f9d8c91-107c-4763-acc9-cda09c326a7f;https://greenary.com/product/d3e228db-8ca5-42ad-bb0a-2148e876cc59;add_to_cart;5faf7aa9-ca1a-44b6-bc00-5954bc39cc91;d3e228db-8ca5-42ad-bb0a-2148e876cc59;dc881be8-fee9-4f48-bdf0-fd0435a8d4af;2021-11-02T15:12:27Z;
f4d3f3a4-a4c9-4d83-9604-1bf1408c9b29;https://greenary.com/product/d3e228db-8ca5-42ad-bb0a-2148e876cc59;page_view;5faf7aa9-ca1a-44b6-bc00-5954bc39cc91;d3e228db-8ca5-42ad-bb0a-2148e876cc59;dc881be8-fee9-4f48-bdf0-fd0435a8d4af;2021-11-02T15:11:38Z;
fa65024e-cc2d-42e7-b183-ce21d53f2c0f;https://greenary.com/product/615695d3-8ffd-4850-bcf7-944cf6d3685b;add_to_cart;5faf7aa9-ca1a-44b6-bc00-5954bc39cc91;615695d3-8ffd-4850-bcf7-944cf6d3685b;dc881be8-fee9-4f48-bdf0-fd0435a8d4af;2021-11-02T15:11:09Z;
1f2df4b5-1de9-4266-872b-59d0dd360b8c;https://greenary.com/product/615695d3-8ffd-4850-bcf7-944cf6d3685b;page_view;5faf7aa9-ca1a-44b6-bc00-5954bc39cc91;615695d3-8ffd-4850-bcf7-944cf6d3685b;dc881be8-fee9-4f48-bdf0-fd0435a8d4af;2021-11-02T15:09:55Z;
ce37d891-39fc-4eda-840f-115dfb19565f;https://greenary.com/product/05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;page_view;5faf7aa9-ca1a-44b6-bc00-5954bc39cc91;05df0866-1a66-41d8-9ed7-e2bbcddd6a3d;dc881be8-fee9-4f48-bdf0-fd0435a8d4af;2021-11-02T15:12:28Z;
c7609bd7-1906-43f0-ac5b-a8b897fb61f0;https://greenary.com/checkout/8385cfcd-2b3f-443a-a676-9756f7eb5404;checkout;96aa719e-c5a3-4645-ba89-16c304fb59b0;;fc449603-99a9-4a74-a5b7-14659e06722b;2021-11-02T02:19:13Z;8385cfcd-2b3f-443a-a676-9756f7eb5404
12c24d84-f947-4d36-95d7-8a05f68b9b19;https://greenary.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25;add_to_cart;96aa719e-c5a3-4645-ba89-16c304fb59b0;58b575f2-2192-4a53-9d21-df9a0c14fc25;fc449603-99a9-4a74-a5b7-14659e06722b;2021-11-02T02:18:58Z;
fda762a9-ea57-45e8-81ba-cf3757b63697;https://greenary.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25;page_view;96aa719e-c5a3-4645-ba89-16c304fb59b0;58b575f2-2192-4a53-9d21-df9a0c14fc25;fc449603-99a9-4a74-a5b7-14659e06722b;2021-11-02T02:17:22Z;
026d5bb8-b64a-4918-90cc-f0139befba72;https://greenary.com/product/bb19d194-e1bd-4358-819e-cd1f1b401c0c;add_to_cart;96aa719e-c5a3-4645-ba89-16c304fb59b0;bb19d194-e1bd-4358-819e-cd1f1b401c0c;fc449603-99a9-4a74-a5b7-14659e06722b;2021-11-02T02:16:55Z;
3d378616-be52-46b8-9acc-940235c416e3;https://greenary.com/product/bb19d194-e1bd-4358-819e-cd1f1b401c0c;page_view;96aa719e-c5a3-4645-ba89-16c304fb59b0;bb19d194-e1bd-4358-819e-cd1f1b401c0c;fc449603-99a9-4a74-a5b7-14659e06722b;2021-11-02T02:15:30Z;
ca33d17f-accb-47a5-ae5f-f0c30a41aaee;https://greenary.com/product/c7050c3b-a898-424d-8d98-ab0aaad7bef4;page_view;96aa719e-c5a3-4645-ba89-16c304fb59b0;c7050c3b-a898-424d-8d98-ab0aaad7bef4;fc449603-99a9-4a74-a5b7-14659e06722b;2021-11-02T02:17:28Z;
d82f5cf9-dd85-4633-9e36-a7c1fa033f4c;https://greenary.com/product/e5ee99b6-519f-4218-8b41-62f48f59f700;page_view;96aa719e-c5a3-4645-ba89-16c304fb59b0;e5ee99b6-519f-4218-8b41-62f48f59f700;fc449603-99a9-4a74-a5b7-14659e06722b;2021-11-02T02:16:24Z;
7bb26687-da3e-46fd-a475-c89ed72a91ae;https://greenary.com/checkout/55164b42-78d3-4c4e-9dd3-cce61b956403;checkout;aa2bd310-8be1-4b6c-a852-2789d8652ac7;;676a9dc4-308b-4fb1-99ea-7ddc94381666;2021-11-02T23:35:12Z;55164b42-78d3-4c4e-9dd3-cce61b956403
f52c9fb9-d34e-4fa8-8b0a-2cb048f9dd33;https://greenary.com/shipping/55164b42-78d3-4c4e-9dd3-cce61b956403;package_shipped;aa2bd310-8be1-4b6c-a852-2789d8652ac7;;676a9dc4-308b-4fb1-99ea-7ddc94381666;2021-12-02T02:35:14Z;55164b42-78d3-4c4e-9dd3-cce61b956403
d57af93e-503c-4401-a3bb-ec995667436f;https://greenary.com/product/615695d3-8ffd-4850-bcf7-944cf6d3685b;add_to_cart;aa2bd310-8be1-4b6c-a852-2789d8652ac7;615695d3-8ffd-4850-bcf7-944cf6d3685b;676a9dc4-308b-4fb1-99ea-7ddc94381666;2021-11-02T23:34:36Z;
fe2528a0-b192-4615-8040-6a05d67fdd33;https://greenary.com/product/615695d3-8ffd-4850-bcf7-944cf6d3685b;page_view;aa2bd310-8be1-4b6c-a852-2789d8652ac7;615695d3-8ffd-4850-bcf7-944cf6d3685b;676a9dc4-308b-4fb1-99ea-7ddc94381666;2021-11-02T23:32:30Z;
3325baa3-c6c4-42c5-a678-34f470dcc27e;https://greenary.com/product/80eda933-749d-4fc6-91d5-613d29eb126f;page_view;aa2bd310-8be1-4b6c-a852-2789d8652ac7;80eda933-749d-4fc6-91d5-613d29eb126f;676a9dc4-308b-4fb1-99ea-7ddc94381666;2021-11-02T23:33:18Z;
be095dab-2cca-4b98-a05d-56649c893658;https://greenary.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25;page_view;aa2bd310-8be1-4b6c-a852-2789d8652ac7;58b575f2-2192-4a53-9d21-df9a0c14fc25;676a9dc4-308b-4fb1-99ea-7ddc94381666;2021-11-02T23:31:48Z;
a5735e17-94ac-45de-8220-e56e93aeb84f;https://greenary.com/checkout/e1ecd50e-033d-4d0c-bcff-137c2eb494dd;checkout;97fec509-ddfd-468b-8c39-ece964fdbcf1;;2a0e5af0-d1bb-4d61-b13c-6e7b312c994d;2021-11-02T07:07:59Z;e1ecd50e-033d-4d0c-bcff-137c2eb494dd
7ef47cbc-88ce-489e-8834-a34f8c1b59c4;https://greenary.com/shipping/e1ecd50e-033d-4d0c-bcff-137c2eb494dd;package_shipped;97fec509-ddfd-468b-8c39-ece964fdbcf1;;2a0e5af0-d1bb-4d61-b13c-6e7b312c994d;2021-11-02T11:08:04Z;e1ecd50e-033d-4d0c-bcff-137c2eb494dd
ac1c667c-a15f-4fb3-a09a-f191211bde06;https://greenary.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25;add_to_cart;97fec509-ddfd-468b-8c39-ece964fdbcf1;58b575f2-2192-4a53-9d21-df9a0c14fc25;2a0e5af0-d1bb-4d61-b13c-6e7b312c994d;2021-11-02T07:07:32Z;
676a4d8e-65e1-46dd-a7d4-281f4b455005;https://greenary.com/product/58b575f2-2192-4a53-9d21-df9a0c14fc25;page_view;97fec509-ddfd-468b-8c39-ece964fdbcf1;58b575f2-2192-4a53-9d21-df9a0c14fc25;2a0e5af0-d1bb-4d61-b13c-6e7b312c994d;2021-11-02T07:06:28Z;
774fc66a-084e-4d01-858e-dac71e711e80;https://greenary.com/product/e2e78dfc-f25c-4fec-a002-8e280d61a2f2;add_to_cart;97fec509-ddfd-468b-8c39-ece964fdbcf1;e2e78dfc-f25c-4fec-a002-8e280d61a2f2;2a0e5af0-d1bb-4d61-b13c-6e7b312c994d;2021-11-02T07:05:37Z;
5887043b-6243-4105-ace0-6e1fb66d6269;https://greenary.com/product/e2e78dfc-f25c-4fec-a002-8e280d61a2f2;page_view;97fec509-ddfd-468b-8c39-ece964fdbcf1;e2e78dfc-f25c-4fec-a002-8e280d61a2f2;2a0e5af0-d1bb-4d61-b13c-6e7b312c994d;2021-11-02T07:04:44Z;
c9486d0e-7c93-4525-a7cb-11ede95322e9;https://greenary.com/product/c17e63f7-0d28-4a95-8248-b01ea354840e;add_to_cart;97fec509-ddfd-468b-8c39-ece964fdbcf1;c17e63f7-0d28-4a95-8248-b01ea354840e;2a0e5af0-d1bb-4d61-b13c-6e7b312c994d;2021-11-02T07:03:56Z;
e87ac755-3459-4693-88a5-8a7687ed0aca;https://greenary.com/product/c17e63f7-0d28-4a95-8248-b01ea354840e;page_view;97fec509-ddfd-468b-8c39-ece964fdbcf1;c17e63f7-0d28-4a95-8248-b01ea354840e;2a0e5af0-d1bb-4d61-b13c-6e7b312c994d;2021-11-02T07:02:56Z;
96d4b85f-db38-489c-ac55-e6528f177bc7;https://greenary.com/checkout/1747e0c2-2649-4b8b-8048-540425302a8f;checkout;e512189a-15a2-4325-b41d-6092f5c03bc9;;b6b8f3df-4165-4ca0-bc88-904c75eebbaf;2021-10-02T10:35:35Z;1747e0c2-2649-4b8b-8048-540425302a8f
f9296d7a-0d3c-4398-8fbe-f8e301bd507a;https://greenary.com/shipping/1747e0c2-2649-4b8b-8048-540425302a8f;package_shipped;e512189a-15a2-4325-b41d-6092f5c03bc9;;b6b8f3df-4165-4ca0-bc88-904c75eebbaf;2021-10-02T13:35:38Z;1747e0c2-2649-4b8b-8048-540425302a8f
12f0255a-83f9-4dcc-b284-123653082e4c;https://greenary.com/product/80eda933-749d-4fc6-91d5-613d29eb126f;add_to_cart;e512189a-15a2-4325-b41d-6092f5c03bc9;80eda933-749d-4fc6-91d5-613d29eb126f;b6b8f3df-4165-4ca0-bc88-904c75eebbaf;2021-10-02T10:34:55Z;
0efcf39a-794e-4afa-8e01-a9c0860d6581;https://greenary.com/product/80eda933-749d-4fc6-91d5-613d29eb126f;page_view;e512189a-15a2-4325-b41d-6092f5c03bc9;80eda933-749d-4fc6-91d5-613d29eb126f;b6b8f3df-4165-4ca0-bc88-904c75eebbaf;2021-10-02T10:33:49Z;
725c6900-29c1-4f33-820f-96b65c82d7f9;https://greenary.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d;add_to_cart;e512189a-15a2-4325-b41d-6092f5c03bc9;5ceddd13-cf00-481f-9285-8340ab95d06d;b6b8f3df-4165-4ca0-bc88-904c75eebbaf;2021-10-02T10:32:58Z;
1a587b88-7746-4cb2-aa43-0f441551ef11;https://greenary.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d;page_view;e512189a-15a2-4325-b41d-6092f5c03bc9;5ceddd13-cf00-481f-9285-8340ab95d06d;b6b8f3df-4165-4ca0-bc88-904c75eebbaf;2021-10-02T10:30:53Z;
0bc60792-01e8-44d9-8988-6e10eca58346;https://greenary.com/product/b86ae24b-6f59-47e8-8adc-b17d88cbd367;add_to_cart;e512189a-15a2-4325-b41d-6092f5c03bc9;b86ae24b-6f59-47e8-8adc-b17d88cbd367;b6b8f3df-4165-4ca0-bc88-904c75eebbaf;2021-10-02T10:30:12Z;
9343356b-ca78-449f-a2cb-37dd0d6f798d;https://greenary.com/product/b86ae24b-6f59-47e8-8adc-b17d88cbd367;page_view;e512189a-15a2-4325-b41d-6092f5c03bc9;b86ae24b-6f59-47e8-8adc-b17d88cbd367;b6b8f3df-4165-4ca0-bc88-904c75eebbaf;2021-10-02T10:29:29Z;
f1663650-08ad-4888-9906-c501b2c683cb;https://greenary.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52;page_view;e512189a-15a2-4325-b41d-6092f5c03bc9;e706ab70-b396-4d30-a6b2-a1ccf3625b52;b6b8f3df-4165-4ca0-bc88-904c75eebbaf;2021-10-02T10:34:29Z;
0f0252db-e9b3-4472-b184-a7c184f07f4a;https://greenary.com/product/e8b6528e-a830-4d03-a027-473b411c7f02;page_view;e512189a-15a2-4325-b41d-6092f5c03bc9;e8b6528e-a830-4d03-a027-473b411c7f02;b6b8f3df-4165-4ca0-bc88-904c75eebbaf;2021-10-02T10:32:57Z;
fefd9d8d-c8cc-4810-ba3d-f139b7e68340;https://greenary.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52;page_view;e512189a-15a2-4325-b41d-6092f5c03bc9;e706ab70-b396-4d30-a6b2-a1ccf3625b52;b6b8f3df-4165-4ca0-bc88-904c75eebbaf;2021-10-02T10:31:48Z;
1561384a-242c-4194-aae8-c245a1b7ad99;https://greenary.com/checkout/1eb77dda-3387-4242-ba28-0b371ea785cf;checkout;393de08c-725c-457a-a591-16030480eb80;;2e5fe1ea-97e2-4aae-afe7-a09445013635;2021-10-02T15:22:54Z;1eb77dda-3387-4242-ba28-0b371ea785cf
a58cef39-24f4-4340-8551-5763409d8c93;https://greenary.com/shipping/1eb77dda-3387-4242-ba28-0b371ea785cf;package_shipped;393de08c-725c-457a-a591-16030480eb80;;2e5fe1ea-97e2-4aae-afe7-a09445013635;2021-11-02T00:22:56Z;1eb77dda-3387-4242-ba28-0b371ea785cf
67d3a129-8252-40dd-97ca-92b559e52283;https://greenary.com/product/80eda933-749d-4fc6-91d5-613d29eb126f;add_to_cart;393de08c-725c-457a-a591-16030480eb80;80eda933-749d-4fc6-91d5-613d29eb126f;2e5fe1ea-97e2-4aae-afe7-a09445013635;2021-10-02T15:22:09Z;
82a98070-ec10-40ea-a297-f1b163d1f32e;https://greenary.com/product/80eda933-749d-4fc6-91d5-613d29eb126f;page_view;393de08c-725c-457a-a591-16030480eb80;80eda933-749d-4fc6-91d5-613d29eb126f;2e5fe1ea-97e2-4aae-afe7-a09445013635;2021-10-02T15:20:31Z;
206a027d-1495-4f49-aabe-c392170267df;https://greenary.com/product/fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80;add_to_cart;393de08c-725c-457a-a591-16030480eb80;fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80;2e5fe1ea-97e2-4aae-afe7-a09445013635;2021-10-02T15:19:58Z;
14e5e630-f783-451c-bba0-9a5dde6ef93b;https://greenary.com/product/fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80;page_view;393de08c-725c-457a-a591-16030480eb80;fb0e8be7-5ac4-4a76-a1fa-2cc4bf0b2d80;2e5fe1ea-97e2-4aae-afe7-a09445013635;2021-10-02T15:18:34Z;
3ead7a61-0fc3-449a-9048-3923bf817748;https://greenary.com/product/c17e63f7-0d28-4a95-8248-b01ea354840e;add_to_cart;393de08c-725c-457a-a591-16030480eb80;c17e63f7-0d28-4a95-8248-b01ea354840e;2e5fe1ea-97e2-4aae-afe7-a09445013635;2021-10-02T15:18:00Z;
b3ef7ff5-300f-4802-b30b-5f31fd525d17;https://greenary.com/product/c17e63f7-0d28-4a95-8248-b01ea354840e;page_view;393de08c-725c-457a-a591-16030480eb80;c17e63f7-0d28-4a95-8248-b01ea354840e;2e5fe1ea-97e2-4aae-afe7-a09445013635;2021-10-02T15:16:07Z;
b3ee6594-a825-4629-95fe-c57595a96e48;https://greenary.com/product/64d39754-03e4-4fa0-b1ea-5f4293315f67;page_view;393de08c-725c-457a-a591-16030480eb80;64d39754-03e4-4fa0-b1ea-5f4293315f67;2e5fe1ea-97e2-4aae-afe7-a09445013635;2021-10-02T15:21:58Z;
af0b8825-e345-4cd5-a093-2d1b0a28a78c;https://greenary.com/product/5b50b820-1d0a-4231-9422-75e7f6b0cecf;page_view;393de08c-725c-457a-a591-16030480eb80;5b50b820-1d0a-4231-9422-75e7f6b0cecf;2e5fe1ea-97e2-4aae-afe7-a09445013635;2021-10-02T15:19:55Z;
c0feb65c-2658-4596-8f7f-62af956481ca;https://greenary.com/product/55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3;page_view;393de08c-725c-457a-a591-16030480eb80;55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3;2e5fe1ea-97e2-4aae-afe7-a09445013635;2021-10-02T15:17:51Z;
ce88c4fd-bf0d-4d7d-bb8c-f6bd6f6402f6;https://greenary.com/checkout/529bcc4d-8fcc-42b5-b4c5-a0e2c8886686;checkout;f47ac0f5-2afa-4e71-8328-bd881947159b;;72245286-c520-444c-b1bd-6a178ae6d83f;2021-10-02T07:33:26Z;529bcc4d-8fcc-42b5-b4c5-a0e2c8886686
09d461a3-3024-4efc-925a-391be67480c8;https://greenary.com/shipping/529bcc4d-8fcc-42b5-b4c5-a0e2c8886686;package_shipped;f47ac0f5-2afa-4e71-8328-bd881947159b;;72245286-c520-444c-b1bd-6a178ae6d83f;2021-10-02T09:33:27Z;529bcc4d-8fcc-42b5-b4c5-a0e2c8886686
d5034f11-d65d-4a7d-bb50-a9b31b20b9dc;https://greenary.com/product/579f4cd0-1f45-49d2-af55-9ab2b72c3b35;add_to_cart;f47ac0f5-2afa-4e71-8328-bd881947159b;579f4cd0-1f45-49d2-af55-9ab2b72c3b35;72245286-c520-444c-b1bd-6a178ae6d83f;2021-10-02T07:33:02Z;
5cf7f62c-10db-4c5b-99b5-c5510174a3ae;https://greenary.com/product/579f4cd0-1f45-49d2-af55-9ab2b72c3b35;page_view;f47ac0f5-2afa-4e71-8328-bd881947159b;579f4cd0-1f45-49d2-af55-9ab2b72c3b35;72245286-c520-444c-b1bd-6a178ae6d83f;2021-10-02T07:31:44Z;
0b8fa886-f030-434f-b050-10d468f903e9;https://greenary.com/product/e706ab70-b396-4d30-a6b2-a1ccf3625b52;page_view;f47ac0f5-2afa-4e71-8328-bd881947159b;e706ab70-b396-4d30-a6b2-a1ccf3625b52;72245286-c520-444c-b1bd-6a178ae6d83f;2021-10-02T07:32:29Z;
a3350ebc-2b31-4b47-b897-a2cccb39dc97;https://greenary.com/product/55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3;page_view;f47ac0f5-2afa-4e71-8328-bd881947159b;55c6a062-5f4a-4a8b-a8e5-05ea5e6715a3;72245286-c520-444c-b1bd-6a178ae6d83f;2021-10-02T07:30:44Z;
95b8ccd8-4c89-4314-818f-1d370c5677bb;https://greenary.com/product/4cda01b9-62e2-46c5-830f-b7f262a58fb1;page_view;f47ac0f5-2afa-4e71-8328-bd881947159b;4cda01b9-62e2-46c5-830f-b7f262a58fb1;72245286-c520-444c-b1bd-6a178ae6d83f;2021-10-02T07:29:29Z;
00f0b98b-c4fa-43c7-8d3a-34264f373240;https://greenary.com/checkout/d0cc9fd6-0ce6-42a4-a77e-fabb1b0962da;checkout;7025daf6-54d9-44be-8282-7923def85169;;703dd92b-0822-477f-bac8-ec50060b51f9;2021-10-02T20:17:30Z;d0cc9fd6-0ce6-42a4-a77e-fabb1b0962da
7da067fa-ec8e-41b2-be58-c9dd59139e43;https://greenary.com/shipping/d0cc9fd6-0ce6-42a4-a77e-fabb1b0962da;package_shipped;7025daf6-54d9-44be-8282-7923def85169;;703dd92b-0822-477f-bac8-ec50060b51f9;2021-11-02T04:17:35Z;d0cc9fd6-0ce6-42a4-a77e-fabb1b0962da
3c779530-5831-4b10-bb34-d03e0d7da001;https://greenary.com/product/6f3a3072-a24d-4d11-9cef-25b0b5f8a4af;add_to_cart;7025daf6-54d9-44be-8282-7923def85169;6f3a3072-a24d-4d11-9cef-25b0b5f8a4af;703dd92b-0822-477f-bac8-ec50060b51f9;2021-10-02T20:16:53Z;
fa467bc8-adb6-45d9-8011-cdc89aa72e66;https://greenary.com/product/6f3a3072-a24d-4d11-9cef-25b0b5f8a4af;page_view;7025daf6-54d9-44be-8282-7923def85169;6f3a3072-a24d-4d11-9cef-25b0b5f8a4af;703dd92b-0822-477f-bac8-ec50060b51f9;2021-10-02T20:14:48Z;
b3bfeda9-d1cc-4a96-b657-b14d8957f839;https://greenary.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d;add_to_cart;7025daf6-54d9-44be-8282-7923def85169;5ceddd13-cf00-481f-9285-8340ab95d06d;703dd92b-0822-477f-bac8-ec50060b51f9;2021-10-02T20:14:24Z;
37e58680-bc05-4590-a930-4c51cf5d8f61;https://greenary.com/product/5ceddd13-cf00-481f-9285-8340ab95d06d;page_view;7025daf6-54d9-44be-8282-7923def85169;5ceddd13-cf00-481f-9285-8340ab95d06d;703dd92b-0822-477f-bac8-ec50060b51f9;2021-10-02T20:12:50Z;
f77f075d-70d6-4114-8414-5d1297799c01;https://greenary.com/product/e18f33a6-b89a-4fbc-82ad-ccba5bb261cc;page_view;7025daf6-54d9-44be-8282-7923def85169;e18f33a6-b89a-4fbc-82ad-ccba5bb261cc;703dd92b-0822-477f-bac8-ec50060b51f9;2021-10-02T20:16:04Z;
403bdf86-b966-4145-b94f-c74e4b9502bb;https://greenary.com/product/b86ae24b-6f59-47e8-8adc-b17d88cbd367;page_view;7025daf6-54d9-44be-8282-7923def85169;b86ae24b-6f59-47e8-8adc-b17d88cbd367;703dd92b-0822-477f-bac8-ec50060b51f9;2021-10-02T20:14:48Z;
ec49b338-4bf5-4851-bff3-752d74429824;https://greenary.com/product/be49171b-9f72-4fc9-bf7a-9a52e259836b;page_view;7025daf6-54d9-44be-8282-7923def85169;be49171b-9f72-4fc9-bf7a-9a52e259836b;703dd92b-0822-477f-bac8-ec50060b51f9;2021-10-02T20:12:56Z;
8775f486-896d-4bad-8890-7edee70ebacb;https://greenary.com/checkout/e24985f3-2fb3-456e-a1aa-aaf88f490d70;checkout;b9287f6c-c865-49bb-a3c9-da47bbdf3a90;;59a444ac-6791-49df-befd-1216f1f92913;2021-11-02T10:11:13Z;e24985f3-2fb3-456e-a1aa-aaf88f490d70
